species,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Inference,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,LengthU_MEAN,WingU_MEAN,WingM_MEAN,WingF_MEAN,TailU_MEAN,TailM_MEAN,TailF_MEAN,BillU_MEAN,BillM_MEAN,BillF_MEAN,TarsusU_MEAN,TarsusM_MEAN,TarsusF_MEAN,WeightU_MEAN,WeightM_MEAN,WeightF_MEAN,Sexual dimorphism,Clutch_MIN,Clutch_MAX,Clutch_MEAN,Broods per year,EggL_MEAN,EggW_MEAN,Egg_MASS,Young,Association during nesting,Nest type,Nest building,Mating system,Incubation period,Incubation sex,Hatching,Fledging period,Age of independence,Feeding independence,Age of first breeding,Life span,Association outside the breeding season,Territoriality,Sedentary,Facultative migrant,Short distance migrant,Long distance migrant,Deciduous forest,Coniferous forest,Woodland,Shrub,Savanna,Tundra,Grassland,Mountain meadows,Reed,Swamps,Desert,Freshwater,Marine,Rocks,Human settlements,Folivore_Y,Frugivore_Y,Granivore_Y,Arthropods_Y,Other invertebrates_Y,Fish_Y,Other vertebrates_Y,Carrion_Y,Omnivore_Y,Folivore_B,Frugivore_B,Granivore_B,Arthropods_B,Other invertebrates_B,Fish_B,Other vertebrates_B,Carrion_B,Omnivore_B
locustella naevia,0.03911845730027548,0.020777479892761387,0.027906976744186046,0.02580645161290321,0.032927379341452415,0.030168245987236497,0.03444180522565322,0.02705749718151068,0.2747875354107649,0.06200810875268303,0.0014123342645760725,0.0,0.0,0.6666666666666666,0.5,1.0,0.0,0.6000000000000001,0.3333333333333333,0.03301886792452831,0.03100995732574678,0.028140518668383296,0.03386531724406383,0.06348530038346824,0.054085155350978145,0.06781829814459374,0.04402515723270441,0.04216682056017236,0.04607046070460704,0.02774813233724653,0.027425296766270972,0.028099910793933994,0.0012810234964503254,0.001305785123966942,0.0012562606410235222,0.0,0.33333333333333337,0.2173913043478261,0.4,0.6666666666666666,0.052238805970149266,0.062015503875968964,0.005704569140475015,0.0,0.5,0.6000000000000001,0.25,0.0,0.07692307692307687,0.5,1.0,0.017241379310344807,0.25,0.25,0.0,0.15384615384615385,0.5714285714285714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
anthus pratensis,0.03636363636363636,0.026139410187667557,0.05116279069767443,0.03225806451612903,0.03969327920613441,0.056662154322181385,0.0447347585114806,0.06764374295377676,0.2436260623229463,0.061531123300739315,0.0023405436394907586,0.0,0.0,0.16666666666666666,1.0,0.5,0.0,0.6000000000000001,1.0,0.05188679245283019,0.059743954480796585,0.05903991171601988,0.060140132347216796,0.07214884249396393,0.06098964326812427,0.07773512476007678,0.04499274310595065,0.04401354262850107,0.04607046070460704,0.03159018143009605,0.03151862464183381,0.031668153434433535,0.002206666280982173,0.0021487603305785125,0.002264575102897665,0.0,0.16666666666666666,0.17391304347826086,0.25,0.6666666666666666,0.07338308457711443,0.07751937984496124,0.007514672810048818,0.0,0.5,0.6000000000000001,0.5,0.0,0.07692307692307687,1.0,0.3333333333333333,0.08620689655172414,0.27678571428571425,0.2544642857142857,0.0,0.23076923076923075,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
anthus trivialis,0.04462809917355372,0.025469168900804286,0.06046511627906975,0.05483870967741934,0.03563373928732522,0.07271320827692901,0.06967537608867777,0.0751597143930853,0.38526912181303125,0.07011686143572621,0.003237812701908289,0.0,0.0,1.0,0.5,1.0,1.0,0.6000000000000001,1.0,0.05660377358490566,0.07501185395922236,0.07246643369505243,0.0772674192292721,0.0769777020309615,0.06398158803222094,0.08445297504798464,0.049185615223351076,0.04770698676515851,0.05081300813008131,0.03159018143009605,0.030290626279164963,0.03300624442462087,0.002809987024471681,0.002793388429752066,0.002826586442302924,0.0,0.16666666666666666,0.2608695652173913,0.25,0.5,0.08333333333333334,0.09689922480620153,0.009599034611376227,0.0,0.5,0.6000000000000001,0.5,0.0,0.07692307692307687,1.0,0.3333333333333333,0.051724137931034475,0.21428571428571427,0.19642857142857142,0.0,0.23076923076923075,0.5714285714285714,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
motacilla alba,0.04683195592286503,0.03686327077747988,0.06511627906976744,0.045161290322580636,0.04826341903473161,0.0744536840069619,0.07838479809976248,0.07140172867343103,0.4447592067988669,0.13427140472215596,0.003347013804839429,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.6000000000000001,1.0,0.08490566037735849,0.07994310099573257,0.07816810741217584,0.08135461268976255,0.14870046868342562,0.12313003452243958,0.163787587971849,0.054668601838413156,0.05263157894736843,0.05691056910569107,0.041622198505869804,0.04134261154318462,0.04192685102586975,0.0025372529897435474,0.002578512396694215,0.0024959915367704184,1.0,0.33333333333333337,0.2608695652173913,0.4,0.6666666666666666,0.08457711442786067,0.09302325581395346,0.008995666721518292,0.0,0.5,0.8,0.25,0.0,0.07692307692307687,0.5,1.0,0.06896551724137928,0.2589285714285714,0.21875,0.0,0.358974358974359,0.14285714285714285,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
motacilla flava,0.046280991735537194,0.03619302949061661,0.05581395348837209,0.045161290322580636,0.04691023906179523,0.059949719590021266,0.06769596199524941,0.05186020293122884,0.43626062322946185,0.09563558311471498,0.002209502315973391,0.0,0.0,0.16666666666666666,1.0,1.0,0.0,0.6000000000000001,1.0,0.07547169811320754,0.06211474632527264,0.06069523634357182,0.06325418450759052,0.10495668228944753,0.08722669735327963,0.11516314779270635,0.055313659087244005,0.053247152970144665,0.05758807588075881,0.04290288153681965,0.04216127711829718,0.043710972346119537,0.001876079572220799,0.0019834710743801653,0.001768682744598906,1.0,0.33333333333333337,0.2608695652173913,0.35,0.3333333333333333,0.06592039800995023,0.07170542635658914,0.00636278865668367,0.0,0.5,0.6000000000000001,0.5,0.0,0.038461538461538436,0.5,1.0,0.10344827586206895,0.2589285714285714,0.2589285714285714,0.0,0.23076923076923075,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
erithacus rubecula,0.03526170798898072,0.01876675603217158,0.041860465116279055,0.03870967741935483,0.053225078935498424,0.044672210404177126,0.02612826603325416,0.06238256294626077,0.11898016997167143,0.06296207965657047,0.002213142352737762,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.3333333333333333,0.04716981132075472,0.046088193456614496,0.04395806510943537,0.048073180225768786,0.07129669081096433,0.05845799769850403,0.07933461292386439,0.04531527173036608,0.04278239458294861,0.0481029810298103,0.05101387406616863,0.04952926729431028,0.05263157894736842,0.0020496375943205203,0.001917355371900827,0.002181926376514538,0.0,0.16666666666666666,0.2608695652173913,0.35,0.6666666666666666,0.07462686567164181,0.08914728682170545,0.00937962810597334,0.0,0.5,0.8,0.5,0.0,0.11538461538461542,1.0,1.0,0.051724137931034475,0.29464285714285715,0.29464285714285715,0.0,0.48717948717948717,0.5714285714285714,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ficedula hypoleuca,0.02865013774104684,0.015415549597855224,0.09767441860465115,0.03548387096774193,0.02210193955796122,0.05956294720556951,0.06571654790182108,0.05486659150695222,0.41643059490084994,0.0515144288099213,0.0015015151653031695,0.0,0.0,0.0,0.0,1.0,0.0,0.6000000000000001,0.6666666666666666,0.03773584905660378,0.05898530109056424,0.05609711237814971,0.06169715842740367,0.06334327510296832,0.05040276179516685,0.0726167626359565,0.027898726011933564,0.02616189596799015,0.029810298102981032,0.013874066168623272,0.013507981989357355,0.014272970561998208,0.0013306115027645312,0.0012231404958677685,0.0014380878390664001,1.0,0.6666666666666666,0.2608695652173913,0.5,0.3333333333333333,0.04726368159203978,0.05813953488372095,0.00554001426142285,0.0,0.5,0.8,0.5,0.2,0.11538461538461542,1.0,1.0,0.10344827586206895,0.2232142857142857,0.21428571428571427,0.3333333333333333,0.28205128205128205,0.5714285714285714,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ficedula parva,0.02865013774104684,0.015415549597855224,0.06976744186046513,0.02580645161290321,0.012178619756427603,0.035776445561786885,0.0372129849564529,0.035325065764750085,0.27195467422096326,0.053183877891724296,0.0009573296690296572,0.0,0.0,1.0,0.0,1.0,0.0,0.6000000000000001,0.6666666666666666,0.023584905660377353,0.03755334281650069,0.03568144197167558,0.039314908524717807,0.056810112199971605,0.046720368239355575,0.06301983365323098,0.029833897758426056,0.028008618036318864,0.03184281842818428,0.01302027748132338,0.011870650839132225,0.014272970561998208,0.0007851434333082638,0.0008099173553719009,0.0007603682827247633,1.0,0.5,0.2173913043478261,0.4,0.3333333333333333,0.03731343283582092,0.04844961240310078,0.004168723602654818,0.0,0.5,0.8,0.5,0.0,0.07692307692307687,1.0,1.0,0.051724137931034475,0.1875,0.1875,0.0,0.3076923076923077,0.5714285714285714,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
luscinia megarhynchos,0.046280991735537194,0.030831099195710455,0.06976744186046513,0.051612903225806445,0.06179521876409562,0.06865209824018564,0.061757719714964375,0.07628711010898157,0.3371104815864024,0.08991175769139043,0.0025589458453530384,0.0,0.0,1.0,0.0,1.0,0.0,0.6000000000000001,0.3333333333333333,0.07075471698113207,0.06780464675201517,0.06474158543314329,0.07065005838847802,0.09884959522795057,0.0810126582278481,0.11004478566858604,0.062086760199967755,0.060634041243459516,0.06368563685636858,0.05613660618996798,0.054850593532541965,0.057537912578055295,0.0024794003157103065,0.0026280991735537188,0.002330694084004165,0.0,0.16666666666666666,0.17391304347826086,0.3,0.5,0.09079601990049749,0.09883720930232556,0.010750918764741373,0.0,0.5,0.6000000000000001,0.5,0.0,0.07692307692307687,1.0,0.3333333333333333,0.017241379310344807,0.2589285714285714,0.2589285714285714,0.0,0.28205128205128205,0.5714285714285714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
muscicapa striata,0.047382920110192836,0.03418230563002681,0.1069767441860465,0.04838709677419355,0.007668019846639604,0.07309998066138076,0.07323832145684878,0.07365652010522356,0.41076487252124655,0.07321726687336036,0.001885539043944344,0.0,0.0,0.0,0.0,1.0,0.0,0.6000000000000001,0.6666666666666666,0.05188679245283019,0.07235656709340921,0.06713260989516276,0.07746204748929544,0.08493111773895752,0.06743383199079402,0.09756877799104287,0.05144331559425899,0.04832256078793476,0.054878048780487805,0.00384204909284952,0.003683995088006549,0.004014272970561991,0.0018430209013446616,0.0018677685950413223,0.001818271980428782,0.0,0.16666666666666666,0.2173913043478261,0.35,0.5,0.06343283582089551,0.0697674418604651,0.006637046788437276,0.0,0.5,1.0,0.25,0.0,0.07692307692307687,1.0,1.0,0.051724137931034475,0.30357142857142855,0.30357142857142855,0.0,0.28205128205128205,0.5714285714285714,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
oenanthe oenanthe,0.05674931129476583,0.038203753351206425,0.07906976744186048,0.051612903225806445,0.06585475868290483,0.09011796557725776,0.09065716547901823,0.08981585869973688,0.4645892351274789,0.06248509420462675,0.003612736488638535,0.0,0.0,0.16666666666666666,1.0,1.0,0.0,0.6000000000000001,0.6666666666666666,0.05660377358490566,0.09227121858700807,0.08975537980503953,0.09439470611132736,0.06263314870046867,0.05293440736478712,0.06749840051183621,0.06337687469762943,0.06124961526623576,0.06571815718157184,0.056350053361792954,0.055259926320098234,0.057537912578055295,0.0029422217079762307,0.0030743801652892565,0.0028100566970262995,1.0,0.16666666666666666,0.3043478260869565,0.4,0.5,0.09203980099502487,0.10465116279069767,0.011738248039054357,0.0,0.5,0.8,0.5,0.0,0.07692307692307687,1.0,1.0,0.08620689655172414,0.26785714285714285,0.24553571428571427,0.0,0.2564102564102564,0.5714285714285714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
phoenicurus ochruros,0.042975206611570255,0.026139410187667557,0.037209302325581395,0.02580645161290321,0.04375281912494361,0.06691162251015276,0.04592240696753761,0.08793686583990976,0.20963172804532587,0.07130932506558549,0.001994740146875483,0.0,0.0,0.5,1.0,0.5,1.0,0.6000000000000001,0.6666666666666666,0.05188679245283019,0.0734945471787577,0.0704432591502667,0.07629427792915533,0.0813804857264593,0.06743383199079402,0.08957133717210493,0.048863086598935665,0.047091412742382266,0.05081300813008131,0.04098185699039489,0.03970528039295947,0.0423728813559322,0.0017934328950304553,0.0017851239669421488,0.0018017422351521565,1.0,0.16666666666666666,0.2608695652173913,0.35,0.6666666666666666,0.07213930348258704,0.07751937984496124,0.008063189073556031,0.0,0.5,0.8,0.5,0.0,0.15384615384615385,1.0,1.0,0.10344827586206895,0.24107142857142855,0.24107142857142855,0.0,0.2564102564102564,0.8571428571428571,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
phoenicurus phoenicurus,0.0347107438016529,0.024128686327077743,0.06046511627906975,0.041935483870967724,0.040144339197113216,0.05685554051440728,0.049881235154394306,0.0653889515219842,0.2861189801699718,0.0655854996422609,0.0016471166358780224,0.0,0.0,1.0,0.0,1.0,0.0,0.6000000000000001,0.6666666666666666,0.04716981132075472,0.06031294452347083,0.05793636196431856,0.06247567146749708,0.06760403351796619,0.05546605293440736,0.07517594369801663,0.0459603289791969,0.04401354262850107,0.0481029810298103,0.03479188900747064,0.03315595579205894,0.036574487065120426,0.001743844888716249,0.0018181818181818182,0.0016695042729391542,1.0,0.33333333333333337,0.34782608695652173,0.45000000000000007,0.6666666666666666,0.06343283582089551,0.06589147286821709,0.006637046788437276,0.0,0.5,0.8,0.5,0.0,0.07692307692307687,1.0,1.0,0.08620689655172414,0.2589285714285714,0.25,0.0,0.2564102564102564,0.8571428571428571,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
saxicola rubetra,0.03911845730027548,0.025469168900804286,0.07441860465116279,0.05483870967741934,0.04330175913396482,0.054148133823245015,0.05067300079176564,0.0571213829387448,0.3116147308781871,0.04006677796327211,0.0020129403306973406,0.0,0.0,0.6666666666666666,0.5,1.0,0.0,0.6000000000000001,0.6666666666666666,0.03301886792452831,0.05443338074917023,0.05113113849549383,0.057609964966913174,0.03706859821048146,0.030840046029919452,0.04062699936020474,0.047250443476858583,0.04462911665127732,0.05013550135501355,0.03649946638207044,0.03479328694228407,0.038358608385370196,0.0018926089076588678,0.0019008264462809918,0.0018843909615352827,1.0,0.16666666666666666,0.2173913043478261,0.4,0.3333333333333333,0.06592039800995023,0.0755813953488372,0.007514672810048818,0.0,0.5,0.6000000000000001,0.5,0.0,0.07692307692307687,1.0,1.0,0.13793103448275862,0.2589285714285714,0.2589285714285714,0.0,0.1794871794871795,0.5714285714285714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
saxicola torquatus,0.042424242424242434,0.024798927613941014,0.06976744186046513,0.041935483870967724,0.04149751917004961,0.036356604138464504,0.025336500395882824,0.047350620067643706,0.14447592067988674,0.04245170522299069,0.0015561157167687395,0.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.6000000000000001,0.6666666666666666,0.03301886792452831,0.03480322427690846,0.031819017840720984,0.03775788244453093,0.041187331344979414,0.03314154200230149,0.046705054382597574,0.05015320109659732,0.047091412742382266,0.05352303523035231,0.03927427961579509,0.03765861645517805,0.041034790365744866,0.0015454928634594245,0.0015206611570247933,0.0015703258012794024,1.0,0.16666666666666666,0.2173913043478261,0.35,0.8333333333333333,0.053482587064676596,0.07170542635658914,0.006472491909385113,0.0,0.5,0.6000000000000001,0.5,0.0,0.11538461538461542,1.0,1.0,0.06896551724137928,0.2589285714285714,0.22767857142857142,0.0,0.23076923076923075,0.8571428571428571,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
oriolus oriolus,0.11515151515151516,0.09383378016085789,0.32093023255813957,0.20645161290322578,0.04420387911592241,0.19938116418487717,0.20269200316706257,0.19954904171364143,0.6458923512747876,0.12497018840925353,0.013369855035535859,0.0,0.0,1.0,0.0,1.0,1.0,0.8,0.6666666666666666,0.14150943396226418,0.19876718824087247,0.192385506713261,0.20435967302452315,0.1509728731714245,0.12105868814729574,0.17178502879078694,0.131107885824867,0.12465373961218837,0.13821138211382117,0.04012806830309498,0.03806794924273434,0.0423728813559322,0.010677950692992388,0.010495867768595043,0.010860042646742814,1.0,0.16666666666666666,0.17391304347826086,0.2,0.3333333333333333,0.20895522388059698,0.2112403100775194,0.03625692501782678,0.0,0.5,1.0,0.5,0.0,0.23076923076923073,0.5,1.0,0.13793103448275862,0.2589285714285714,0.2589285714285714,0.3333333333333333,0.28205128205128205,0.5714285714285714,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
cyanistes caeruleus,0.011570247933884295,0.010723860589812326,0.05581395348837209,0.06774193548387097,0.011276499774469997,0.03306903887062462,0.02454473475851149,0.04171364148816231,0.15014164305949013,0.049844979728118285,0.0010119302204952268,1.0,0.0,0.0,0.0,0.0,1.0,0.6000000000000001,0.6666666666666666,0.023584905660377353,0.03508771929824561,0.03347434246827295,0.03659011288439082,0.05567390995597214,0.04602991944764097,0.061420345489443376,0.01015965166908564,0.009541397353031701,0.010840108401084014,0.01472785485592315,0.01596397871469505,0.013380909901873322,0.0010496128003173633,0.0010743801652892565,0.001024844207150768,0.0,0.8333333333333334,0.6086956521739131,0.9500000000000001,0.3333333333333333,0.02487562189054726,0.02906976744186046,0.002468323185782458,0.0,0.5,0.8,0.5,0.0,0.11538461538461542,1.0,0.3333333333333333,0.15517241379310343,0.2857142857142857,0.2857142857142857,0.0,0.3076923076923077,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
lophophanes cristatus,0.020385674931129485,0.01876675603217158,0.027906976744186046,0.03225806451612903,0.019846639603067207,0.029974859795010633,0.020190023752969126,0.03983464862833516,0.1161473087818698,0.049844979728118285,0.001001010110202113,0.0,0.0,1.0,0.0,0.0,1.0,0.6000000000000001,0.6666666666666666,0.023584905660377353,0.030156472261735415,0.029060143461467722,0.031140521603736857,0.05411163187047292,0.043958573072497134,0.06078055022392835,0.02402838251894855,0.02246845183133271,0.02574525745257452,0.02070437566702242,0.020875972165370453,0.02051739518287242,0.00102481879716026,0.0010743801652892565,0.0009752549713208918,0.0,0.8333333333333334,0.2173913043478261,0.5,0.3333333333333333,0.03358208955223882,0.042635658914728675,0.003400800833744721,0.0,0.5,0.8,0.5,0.0,0.15384615384615385,1.0,0.3333333333333333,0.1724137931034483,0.3839285714285714,0.3839285714285714,0.0,0.3076923076923077,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
parus major,0.020385674931129485,0.025469168900804286,0.09302325581395349,0.07096774193548386,0.0211998195760036,0.04331850705859602,0.02256532066508314,0.06388575723412249,0.08498583569405099,0.07321726687336036,0.0019492396873208421,0.0,0.0,1.0,0.5,0.0,1.0,0.6000000000000001,0.6666666666666666,0.04716981132075472,0.05263157894736842,0.05094721353687695,0.054106656286492805,0.08407896605595795,0.07180667433831993,0.08957133717210493,0.0324141267537494,0.031086488150200056,0.033875338753387545,0.027961579509071507,0.029062627916496116,0.02676181980374666,0.0021653429423870016,0.0022975206611570245,0.002033158669024911,0.0,0.33333333333333337,0.6956521739130435,0.85,0.5,0.052238805970149266,0.062015503875968964,0.00554001426142285,0.0,0.5,0.8,0.5,0.0,0.11538461538461542,1.0,0.3333333333333333,0.15517241379310343,0.26785714285714285,0.25,0.0,0.3846153846153846,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
periparus ater,0.017079889807162532,0.014075067024128682,0.046511627906976744,0.04838709677419355,0.010825439783491209,0.02436666022046026,0.02296120348376881,0.02705749718151068,0.17563739376770543,0.0379203434295254,0.0006661267278799516,0.0,0.0,0.0,0.0,0.0,1.0,0.6000000000000001,0.6666666666666666,0.023584905660377353,0.02636320531057372,0.024829869413279387,0.02783184118333981,0.03962505325948017,0.0326812428078251,0.04382597568777992,0.021770682148040635,0.020621729763004,0.02303523035230353,0.014941302027748127,0.015145313139582471,0.014719000892060657,0.0007686140978701951,0.0007933884297520662,0.0007438385374481382,0.0,0.6666666666666666,0.47826086956521735,0.7000000000000001,0.5,0.02114427860696519,0.025193798449612392,0.0019198069222752458,0.0,0.5,0.8,0.5,0.0,0.15384615384615385,1.0,0.3333333333333333,0.15517241379310343,0.2857142857142857,0.2857142857142857,0.0,0.2564102564102564,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
poecile montanus,0.01873278236914601,0.019436997319034845,0.06511627906976744,0.06129032258064515,0.015787099684257996,0.03287565267839876,0.015835312747426764,0.04960541149943626,0.05665722379603405,0.06868590507989505,0.0010119302204952268,0.0,0.0,0.0,0.0,0.0,1.0,0.6000000000000001,0.6666666666666666,0.023584905660377353,0.027501185395922237,0.025749494206363813,0.029194239003503306,0.06334327510296832,0.0522439585730725,0.07005758157389634,0.021770682148040635,0.021237303785780245,0.022357723577235776,0.012379935965848451,0.013507981989357355,0.011150758251561102,0.0010744068034744662,0.0011735537190082643,0.0009752549713208918,0.0,0.5,0.391304347826087,0.6,0.3333333333333333,0.02611940298507462,0.0368217054263566,0.002852284570237507,0.0,0.5,0.8,0.25,0.0,0.11538461538461542,1.0,0.3333333333333333,0.15517241379310343,0.30357142857142855,0.2901785714285714,0.0,0.28205128205128205,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
poecile palustris,0.009917355371900832,0.016756032171581767,0.06046511627906975,0.06451612903225803,0.014433919711321602,0.029974859795010633,0.015043547110055427,0.044344231491920294,0.06232294617563744,0.057953732411161446,0.0010192102940239699,0.0,0.0,0.0,0.0,0.0,1.0,0.6000000000000001,0.6666666666666666,0.023584905660377353,0.030725462304409673,0.029979768254552147,0.03133514986376021,0.060644794773469665,0.05086306098964327,0.06589891234804864,0.017577810030640226,0.016312711603570326,0.018970189701897018,0.011739594450373536,0.012279983626688494,0.011150758251561102,0.0008843194459366761,0.0009917355371900829,0.0007768980280013886,0.0,0.33333333333333337,0.43478260869565216,0.7000000000000001,0.3333333333333333,0.028606965174129362,0.03488372093023254,0.002907136196588229,0.0,0.5,0.8,0.5,0.0,0.11538461538461542,1.0,0.3333333333333333,0.15517241379310343,0.26785714285714285,0.25,0.0,0.3076923076923077,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
